row_id	ICS209	sentence_summary	citation_link	platform	date	time	45	295		
145	36	Live map: Track Hurricane Florence as it heads for the East Coast	https://twitter.com/NewsHour/status/1039659856028811265	Twitter	9/11/2018	7:40 PM	0	1		
146	36	Hurricane Florence is expected to hit Friday and Saturday at Category 3 strength. 1 million have been told to evacuate ahead of the storm	https://fb.watch/iZRrRn05v5/	Facebook	9/12/2018	4:40 PM	1	0		
147	38	Short video summarizing Hurricane Florence's development	https://fb.watch/iZQiX87My7/	Facebook	9/12/2018	10:00 AM	1	0		
148	32	American Red Cross photo of people handing out water	https://www.facebook.com/redcross/photos/a.77178595070/10156374626255071	Facebook	9/12/2018	2:45 PM	1	0		
149	32	Video by KHOU 11 News of cars evacuating Myrtle Beach, SC	https://fb.watch/iZQyq6iAoY/	Facebook	9/12/2018	8:20 AM	1	0		
150	36	Southerly shear has allowed a lot of dry air to entrain into the circulation and it has significantly eaten away the southern half of the core. This will hinder any type of intensification to occur. Good news for NC/SC folk	https://twitter.com/JustonStrmRider/status/1040025445264179200	Twitter	9/12/2018	7:52 PM	0	1		
151	35	A high-definition video camera outside the space station captured stark and sobering views of Hurricane Florence, a Category 4 storm - NASA	https://twitter.com/StormHour/status/1040017854010191876	Twitter	9/12/2018	7:22 PM	0	1		
152	28	CAT 3 Hurricane FLORENCE on Friday at 9 am: Wind gusts up to 111 mph	https://twitter.com/Windycom/status/1040023748777271296	Twitter	9/12/2018	7:45 PM	0	1		
153	35	Hurricane Florence looks like a nightmarish monstrosity — "even from space"	https://twitter.com/washingtonpost/status/1040025780523294720	Twitter	9/12/2018	7:54 PM	0	1		
154	36	How big is Hurricane Florence? This puts it into perspective.	https://twitter.com/KWCHPeyton/status/1040024093100331008	Twitter	9/12/2018	7:47 PM	0	1		
155	38	Hurricane #Florence Advisory 54A: Florence Weakens Slightly as it Continues Toward the Carolina Coastal Areas	https://twitter.com/NHC_Atlantic/status/1040025780372336645	Twitter	9/12/2018	7:54 PM	0	1		
156	34	DukeEnergy crews who left Florida at approx 7am, have arrived safely at Darlington Raceway in South Carolina. 1,200 FL workers are ready to respond to Hurricane #Florence! More than  20,000 people are mobilizing to attack restoration!	https://twitter.com/DE_AnaGibbs/status/1040016368777740288	Twitter	9/12/2018	7:16 PM	0	1		
157	36	North Carolina communities could get hit with 13-foot storm surge in Hurricane Florence	https://twitter.com/CBSNews/status/1040025898102259713	Twitter	9/12/2018	7:54 PM	0	1		
158	34	Ocean Resort Casino offering free lodging to those affected by Hurricane Florence	https://twitter.com/ThePressofAC/status/1040019915883900929	Twitter	9/12/2018	7:30 PM	0	1		
159	35	Hurricane wind warnings and storm surge warnings don't cover the same area. Surge can affect areas not in the wind bubble. And surge heights can be accompanied by high tides and by waves half again as high!	https://twitter.com/MSchleifstein/status/1040017208607498240	Twitter	9/12/2018	7:19 PM	0	1		
160	34	Airbnb is giving free lodging to Hurricane Florence evacuees	https://twitter.com/thepointsguy/status/1040020253047222282	Twitter	9/12/2018	7:32 PM	0	1		
161	34	Gov. Deal has also declared a state of emergency for all 159 counties in Georgia	https://twitter.com/GeoffDuncanGA/status/1040022635034365953	Twitter	9/12/2018	7:41 PM	0	1		
162	36	8PM UPDATE: Hurricane Florence is still Cat 3 storm, but the max winds have slowed to 115mph. The track has changed little the next 36 hours, after that the movement and intensity is in question	https://twitter.com/GeoffDuncanGA/status/1040022635034365953	Twitter	9/12/2018	7:59 PM	0	1		
163	38	[Major Hurricane Florence Water Vapor Imagery: 745 pm] Latest water vapor imagery of Major Hurricane Florence spinning off the southeast Atlantic coast	https://twitter.com/NWSBoston/status/1040024075542953986	Twitter	9/12/2018	7:47 PM	0	1		
164	35	PROLONGED storm surge to damaging wind to isolated tornadoes and excessive rainfall-related flooding, Hurricane #Florence will prove to be a disaster and the worst storm in decades along the Carolina Coast	https://twitter.com/StormOfCorn/status/1040023334292017152	Twitter	9/12/2018	7:44 PM	0	1		
165	35	Hurricane Florence is now a CAT 3 storm, but remains a very large and dangerous huricane. It will bring life-threatening conditions into coastal North Carolina tomorrow late afternoon. Flooding, major storm surge and destructive winds are expected. 	https://twitter.com/severeweatherEU/status/1040021245385953280	Twitter	9/12/2018	7:36 PM	0	1		
166	28	1st cell associated with outer circulation of Hurricane #Florence   just passed over Southport NC at  sunset	https://twitter.com/SimonStormRider/status/1040019968560119808	Twitter	9/12/2018	7:30 PM	0	1		
167	29	If Hurricane Florence hits North Carolina, manure released from overflowing or breached pits holding tens of millions of pounds of animal waste could create a threat to public health & the environment.	https://twitter.com/CenterForBioDiv/status/1040023524809814017	Twitter	9/12/2018	7:45 PM	0	1		
168	34	Verizon stands ready to support our customers, employees, and neighbors before, during, and after Hurricane #Florence. We have lifted data and text caps for those in the affected areas	https://twitter.com/hansvestberg/status/1040026930429480960	Twitter	9/12/2018	7:58 PM	0	1		
169	34	North Carolina Governor Roy Cooper stopped by to meet with and thank the members of NJ Task Force One that have deployed to Kinston, North Carolina ahead of Hurricane Florence making landfall	https://twitter.com/NJSP/status/1040021172849700864	Twitter	9/12/2018	7:35 PM	0	1		
170	36	1-3 million power outages expected in the Carolinas due to Hurricane Florence, Duke Energy estimates	https://twitter.com/NJSP/status/1040021172849700864	Twitter	9/12/2018	7:46 PM	0	1		
171	34	Mississippi Region Red Crossers supporting Hurricane Florence disaster relief	https://twitter.com/RedCrossMiss/status/1040017054793953294?s=20	Twitter	9/12/2018	7:19 PM	0	1		
172	34	Greensboro declares state of emergency ahead of Hurricane Florence, joins Guilford County (High Point, Greensboro, Winston-Salem, Piedmont Triad, NC)	https://twitter.com/myfox8/status/1040021040481689600	Twitter	9/12/2018	7:35 PM	0	1		
173	34	U.S. Customs and Border Protection officers and agents + Air and Marine Operations Black Hawk crews are arriving from locations across the United States to help 	https://twitter.com/CBPFlorida/status/1040018901692805121	Twitter	9/12/2018	7:26 PM	0	1		
174	36	Video clip of latest forecast for Hurricane Florence	https://twitter.com/NBCNightlyNews/status/1040019729161875475	Twitter	9/12/2018	7:30 PM	0	1		
175	29	Manure Lagoon Flood Threat As Hurricane Florence Approaches Pig Farms	https://twitter.com/PlantBasedNews/status/1040024576049246211	Twitter	9/12/2018	7:49 PM	0	1		
176	34	The owner of Atlantic City's Ocean Resort Casino says he'll take in, for free, people fleeing Hurricane Florence	https://twitter.com/WayneParryAC/status/1040025780426821632	Twitter	9/12/2018	7:54 PM	0	1		
177	36	Florence as the dangerous storm approaches the Carolina coast with 115 mph winds	https://twitter.com/BuzzFeedStorm/status/1040026795938963457	Twitter	9/12/2018	7:58 PM	0	1		
178	35	Weather forecasts related to Hurricane Florence are predicting heavy rain and wind for the D.C. metro area in the coming days	https://twitter.com/kencen/status/1040019362625855488	Twitter	9/12/2018	7:28 PM	0	1		
179	34	NorCal’s elite firefighters, part of Task Force 7, are on their way to help respond to Hurricane Florence	https://twitter.com/CAFirefighters/status/1040020690307436544	Twitter	9/12/2018	7:33 PM	0	1		
180	38	Hurricane Florence is. Hint, the eye of the storm is the size of Toronto	https://twitter.com/JProskowGlobal/status/1040021550819418112	Twitter	9/12/2018	7:37 PM	0	1		
181	34	As Hurricane Florence approaches, SC Department of Corrections made the decision that it will not evacuate incarcerated men and women in the Ridgeland area. This is not the first time folks behind bars are left behind during evacuations. 	https://twitter.com/ellabakercenter/status/1040019727458988037	Twitter	9/12/2018	7:30 PM	0	1		
182	34	Camp Lejeune's commanding general has decided not to issue mandatory evacuation orders as Hurricane Florence bears down, fraying nerves as local officials in the surrounding area warn citizens to leave or face potentially deadly consequences	https://twitter.com/starsandstripes/status/1040023502089216003	Twitter	9/12/2018	7:45 PM	0	1		
183	36	STORM WATCH: Monitoring Hurricane #Florence as it bears down on the Southeast	https://twitter.com/ABC/status/1040019979066695680	Twitter	9/12/2018	7:31 PM	0	1		
184	36	WATCH LIVE: Tracking Hurricane Florence which remains a very large and dangerous storm	https://twitter.com/CBSMiami/status/1040020448422051840	Twitter	9/12/2018	8:31 PM	0	1		
185	36	Storm of a lifetime': Hurricane Florence could be a repeat of Harvey 	https://twitter.com/vivianharris45/status/1040027172818145285	Twitter	9/12/2018	7:59 PM	0	1		
186	34	Hospitals prepare or evacuate for Hurricane Florence	https://twitter.com/LloydCBishop/status/1040027076114505733	Twitter	9/12/2018	7:59 PM	0	1		
187	34	Portsmouth-based group Mercy Chefs gears up to serve thousands of meals during Hurricane Florence	https://twitter.com/mark_urbanski/status/1040027009508728832	Twitter	9/12/2018	7:58 PM	0	1		
188	36	Here is the latest on Hurricane Florence	https://twitter.com/IdahoNews6/status/1040026922875535365	Twitter	9/12/2018	7:58 PM	0	1		
189	36	Florence remains a dangerous category three storm as it nears the coast. Meteorologist Amanda Holly has the latest intermediate update from the National Hurricane Center.	https://twitter.com/WBTWNews13/status/1040026914033786880	Twitter	9/12/2018	7:58 PM	0	1		
190	36	Florence holds as a major Category 3 hurricane at 8 p.m. No change to track or impact forecast. Center 335 miles from Wilmington	https://twitter.com/WECTWeather/status/1040026912654016512	Twitter	9/12/2018	7:58 PM	0	1		
191	35	Hurricane Florence Is Hitting Tampa Florida	https://twitter.com/TFMnationchat/status/1040026895025205248	Twitter	9/12/2018	7:58 PM	0	1		
192	36	Florence remains a category 3 hurricane with maximum sustained winds at 115mph. It's moving NW at 16mph	https://twitter.com/WRALAimee/status/1040026813421035520	Twitter	9/12/2018	7:58 PM	0	1		
193	36	LORENCE WEAKENS SLIGHTLY AS IT CONTINUES TOWARD THE CAROLINA COASTAL AREAS....LIFE-THREATENING STORM SURGE AND RAINFALL EXPECTED	https://twitter.com/Mars_Hill_WX/status/1040026554406002688	Twitter	9/12/2018	7:57 PM	0	1		
194	36	8pm Florence Advisory. WInds have decreased to 115mph. Still a major category 3 hurricane	https://twitter.com/LeeGoldbergABC7/status/1040026544490598400	Twitter	9/12/2018	7:57 PM	0	1		
195	34	Oregon Air National Guard 125th Special Tactics Squadron deploys Airmen to support Hurricane Florence relief - Oregon Military Department 	https://twitter.com/YamCoWatchNow/status/1040026481689149440	Twitter	9/12/2018	7:56 PM	0	1		
196	34	Lt. Ray Phillips of @KeeneFire has also been deployed with the @MassTaskforce1 from Beverly Ma. We wish Ray and all the members of the MATF-1 a safe mission as they assist in the response to hurricane florence.	https://twitter.com/KeeneFire/status/1040026385690099712	Twitter	9/12/2018	7:56 PM	0	1		
197	35	Hurricane Florence: US east coast to be hit by 40 inches of rain	https://twitter.com/enigamid/status/1040026377695764485	Twitter	9/12/2018	7:56 PM	0	1		
198	34	266 Inmates from SC Prison Evacuated Due to Hurricane Florence	https://twitter.com/JanisYoumans/status/1040026345122799622	Twitter	9/12/2018	7:56 PM	0	1		
199	36	Here's the latest on Hurricane Florence that we are tracking	https://twitter.com/StormTrack12/status/1040026268589277185	Twitter	9/12/2018	7:55 PM	0	1		
200	36	Here's the latest on Hurricane Florence that we are tracking	https://twitter.com/wcti12/status/1040026273245028352	Twitter	9/12/2018	7:56 PM	0	1		
201	36	Hurricane Florence threatens nearly 759,000 homes. Reconstruction for the affected homes could total $170 billion	https://twitter.com/commandomac/status/1040026282753441797	Twitter	9/12/2018	7:56 PM	0	1		
202	36	Here's the latest on Hurricane Florence that we are tracking	https://twitter.com/WCTI_DonnieCox/status/1040026285056188418	Twitter	9/12/2018	7:56 PM	0	1		
203	34	Residents from the Carolinas evacuating for Hurricane Florence take refuge in Maine	https://twitter.com/CraigPBSmith/status/1040026303422849024	Twitter	9/12/2018	7:56 PM	0	1		
204	36	Here's the latest on Hurricane Florence that we are tracking	https://twitter.com/MakeItRainShane/status/1040026321387220992/photo/1	Twitter	9/12/2018	7:56 PM	0	1		
205	36	NOAA/NHC- MIAMI: WEDNESDAY 8PM - Hurricane Florence now set to crawl up to the North Carolina coast Thursday and turn slowly left -- a development adding life-threatening storm surges, catastrophic winds & inundating rain while also endangering a large portion of South Carolina	https://twitter.com/BrodyLevesque/status/1040026267934969857	Twitter	9/12/2018	7:55 PM	0	1		
206	28	Florence is still a major hurricane but the winds have weakened and the southwest quadrant looks a bit ragged this evening	https://twitter.com/sbutlerWX/status/1040026244472078336	Twitter	9/12/2018	7:55 PM	0	1		
207	35	Due to record-breaking rains in May-July, we have had 62.60" of rain this year at ILM. With #Florence stalling near our coast and catastrophic flooding expected, 21.05" would break the record for most rainfall in a calendar year...... with 3+ months to go	https://twitter.com/NWSWilmingtonNC/status/1040024698095128576	Twitter	9/12/2018	7:49 PM	0	1		
208	36	Hurricane Florence threatens to unleash catastrophic inland flooding in Carolinas, Virginias	https://twitter.com/BethNyrangerfan/status/1040026167112347651	Twitter	9/12/2018	7:55 PM	0	1		
209	28	RT NHC_Atlantic "Hurricane #Florence Advisory 54A: Florence Weakens Slightly as it Continues Toward the Carolina Coastal Areas	https://twitter.com/WatchWx/status/1040026103333761025	Twitter	9/12/2018	7:55 PM	0	1		
210	29	Urgent! Florence Threatening 12 Nuclear Plants! Hurricane Florence With Life-Threatening Storm Surge, Over a Million Mandatory Evacuations Underway	https://twitter.com/MyShieldnRefuge/status/1040026029627256833?s=20	Twitter	9/12/2018	7:55 PM	0	1		
211	34	More than 30 volunteers from Northwestern Wisconsin have been sent out with the American Red Cross to help provide relief as Hurricane Florence is poised to hit the Southeast Coast	https://twitter.com/WEAU13News/status/1040026026112364545	Twitter	9/12/2018	7:55 PM	0	1		
212	36	#Hurricane #Florence could bring up to 13 feet or more of storm surge to the Carolina coast	https://twitter.com/weatherchannel/status/1039950200956219392	Twitter	9/12/2018	2:53 PM	0	1		
213	28	At 2 p.m. Eastern Daylight Time on September 12, the center of the storm was 435 miles (700 kilometers) southeast of Wilmington, North Carolina. The National Hurricane Center and U.S. Air Force reported sustained winds of 125 miles (205 kilometers) per hour, with a central pressure of 948 millibars.	https://www.facebook.com/nasaearth/posts/pfbid02bakYNTf5VZh7of11s9gEAwd4taCCeEPyW2VQTgNmSEZAo8nNcjPhRukg4Ab19NTUl	Facebook	9/13/2018	2:29 PM	1	0		
214	35	Livestream video of cost before the Category 2 storm (now known to be Hurricane Florence) hit	https://www.facebook.com/ActionNewsJacksonville/videos/2225450737686575	Facebook	9/13/2018	6:59 AM	1	0		
215	36	The Weather Channel clip of Hurrican Florence fast facts update with location, wind, pressure, and movement of the hurricane 	https://fb.watch/iW1EgkQK65/	Facebook	9/13/2018	8:37 AM	1	0		
216	38	ABC News storm watch livestream	https://www.facebook.com/ABCNews/videos/1039077262927974	Facebook	9/13/2018	11:17 AM	1	0		
217	35	Category 4 is so enormous EU scientist Alexnander Gerst said it could only be captured with a super wide-angle lens, 400 km directly above the eye. NASA Images	https://www.facebook.com/ScientificAmerican/posts/pfbid0YmNZRYuzj7VZgiSkb5R9WzU24X9pEdkU8gdZgAa36YzzfgmidPcEaEXBULmmcCvyl	Facebook	9/13/2018	2:00 PM	1	0		
218	28	VIDEO: Hurricane Florence floods streets in Carolina Beach	https://www.facebook.com/WNCNTV/videos/313340869473878	Facebook	9/13/2018	8:14 PM	1	0		
219	36	Good Morning America / ABC News Hurricane Florence remains Category 2. - Sustained winds near 105 mph. - About 145 miles east southeast of Wilmington, NC.	https://fb.watch/iZRxP3yckj/	Facebook	9/13/2018	11:17 AM	1	0		
220	30	Ocean over wash all the way onto route 12. Water is deep at high tide this morning. Wind is increasing storm surge is already flooding the island (Outter Banks / Cape Hatteras National Sea Shore)	https://fb.watch/iZRV_4GNcr/	Facebook	9/13/2018	11:35 AM	1	0		
221	36	Meteorologist Casey Lehecka news coverage 	https://fb.watch/iZTfiHWz_P/	Facebook	9/13/2018	7:03 PM	1	0		
222	30	WFMY News 2 - Video of Hurricane Florence Pounding Topsail Island	https://fb.watch/iZTyni_ZnQ/	Facebook	9/13/2018	9:15 PM	1	0		
223	28	Hurricane Talk 2023 Facebook Community Bulletin Post by Ron Chandler	https://www.facebook.com/groups/457040217669134/permalink/2127627890610350/	Facebook	9/13/2018	8:49 AM	1	0		
224	36	Graphic with 5AM advice about Hurricane Florence	https://twitter.com/NHC_Atlantic/status/1040166789961920512	Twitter	9/13/2018	5:14 AM	0	1		
225	38	Video of Hurricane Florence from Sept 10 through Sept 13	https://twitter.com/AstroHardin/status/1040387417612734464?s=20	Twitter	9/13/2018	7:51 PM	0	1		
226	35	Powerful winds from Hurricane Florence are lashing Radio Island, NC, on Thursday night	https://twitter.com/NBCNews/status/1040382437144948736?s=20	Twitter	9/13/2018	7:31 PM	0	1		
227	35	Hurricane Florence has arrived at Camp Sea Gull	https://twitter.com/Camp_SeaGull/status/1040382646340263937	Twitter	9/13/2018	7:32 PM	0	1		
228	35	Tropical storm-force winds lash the North Carolina coast as Hurricane Florence approaches	https://twitter.com/ABC/status/1040378592067170304?s=20	Twitter	9/13/2018	7:16 PM	0	1		
229	36	#Hurricane #Florence has now been a named storm for 13 days	https://twitter.com/philklotzbach/status/1040382131715727360?s=20	Twitter	9/13/2018	7:30 PM	0	1		
230	34	The city is giving away free sandbags to city residents ahead of Hurricane Florence’s arrival. 10 per person and you need to show ID. Top of Broadway Pier in Fells Point.	https://twitter.com/y00lz/status/1040383529664823298?s=20	Twitter	9/13/2018	7:35 PM	0	1		
231	36	Mayor Sammy Phillips tells Kate Bolduan he does not know if the structures in Jacksonville, NC will be able to handle the pending storm surge as a result of Hurricane Florence	https://twitter.com/OutFrontCNN/status/1040382765693317125?s=20	Twitter	9/13/2018	7:32 PM	0	1		
232	34	Multiple disaster response teams from FL have deployed to help Hurricane Florence response and recovery efforts	https://twitter.com/SenRickScott/status/1040382594330841088?s=20	Twitter	9/13/2018	7:31 PM	0	1		
233	35	"A cube of water, four feet by four feet ... weighs as much as a car. That's how much destructive potential is being pushed inland by the storm surge tonight." Tom Foreman	https://twitter.com/OutFrontCNN/status/1040388372123066368	Twitter	9/13/2018	7:54 PM	0	1		
234	28	Hurricane #Florence Advisory 58A: Sustained Hurricane-Force Winds Occurring Along the North Carolina Coast	https://twitter.com/NHC_Atlantic/status/1040388687207583746?s=20	Twitter	9/13/2018	7:56 PM	0	1		
235	36	As a Category 2 storm, Hurricane Florence is packing maximum sustained winds of 100 mph, jeffglor says. But the potential flooding looms as the bigger threat -- with as much as 40 inches of rain possible in spots, and a storm surge of up to 13 feet	https://twitter.com/CBSEveningNews/status/1040388448488701952?s=20	Twitter	9/13/2018	7:55 PM	0	1		
236	34	Mississippi Power crews have safely arrived at their first stop in Conyers, Georgia! They are ready to safely and efficiently assist with power restoration as soon as Hurricane #Florence moves through	https://twitter.com/MS_Power/status/1040388312761020416?s=20	Twitter	9/13/2018	7:54 PM	0	1		
237	34	As Hurricane Florence moves away from majorly impacting the District, I have rescinded the state of emergency order.	https://twitter.com/MayorBowser/status/1040381551836626945?s=20	Twitter	9/13/2018	7:27 PM	0	1		
238	34	As Hurricane Florence closes in on Myrtle Beach, South Carolina, one resident is on a mission to evacuate hundreds of pets before the storm strikes	https://twitter.com/NBCNews/status/1040383546660139011?s=20	Twitter	9/13/2018	7:35 PM	0	1		
239	34	Wilmington, NC Police Department - Thousands are already without power, and we haven't even experienced the worst of Hurricane #Florence. If you come across a downed power line, DO NOT APPROACH IT. Downed power lines can be DEADLY. Do NOT approach them	https://twitter.com/Jammin999/status/1040385278295396352?s=20	Twitter	9/13/2018	7:42 PM	0	1		
240	36	essentially stalled out off the NC Coast...maintaining intensity with the warm Gulf Stream waters. The slow nature of the storm will be what drops torrential flooding rains and devastating storm surges	https://twitter.com/Met_khinz/status/1040382655093723136?s=20	Twitter	9/13/2018	7:32 PM	0	1		
241	30	Flooding from Hurricane #Florence in New Bern, North Carolina	https://twitter.com/ChadBlue83/status/1040381434236727302?s=20	Twitter	9/13/2018	7:27 PM	0	1		
242	28	Hurricane Florence starts to hit Carolina coast	https://twitter.com/zaibatsu/status/1040381640449519617?s=20	Twitter	9/13/2018	7:28 PM	0	1		
243	34	Oklahoma Taskforce 1 - Swift Water Rescue Team has been activated.  A 20 member team will deploy at 8:00 a.m tomorrow.	https://twitter.com/OKCFD/status/1040381621877309440?s=20	Twitter	9/13/2018	7:28 PM	0	1		
244	36	ABC News special LIVE coverage of Hurricane #Florence making landfall, TONIGHT 2amET	https://twitter.com/GMA/status/1040383552066646017?s=20	Twitter	9/13/2018	7:35 PM	0	1		
245	28	Northern eyewall of Hurricane #Florence strafing the NC coast, with a 97 mph wind gust at Cape Lookout, NC.	https://twitter.com/afreedma/status/1040386559726571522?s=20	Twitter	9/13/2018	7:37 PM	0	1		
246	34	The U.S. Coast Guard Marine Safety Unit of Huntington has deployed to Greensboro, North Carolina, ahead of Hurricane Florence, a Category 4 storm expected to make landfall by at least Thursday	https://twitter.com/USCGAux/status/1040384909544747008?s=20	Twitter	9/13/2018	7:41 PM	0	1		
247	34	Chief Justice Martin Issues Order for Counties Subject to Mandatory Evacuation due to Hurricane Florence	https://twitter.com/NCCourts/status/1040382849818476549?s=20	Twitter	9/13/2018	7:32 PM	0	1		
248	28	Chief Justice Mark Martin issued an order just now declaring that catastrophic conditions resulting from Hurricane Florence currently exist in those counties subject to mandatory evacuation orders	https://twitter.com/NCLawyersWeekly/status/1040383936113913857?s=20	Twitter	9/13/2018	7:37 PM	0	1		
249	36	Hurricane #Florence getting a bit stronger before landfall	https://twitter.com/Kevin_Arnone/status/1040381212244758528?s=20	Twitter	9/13/2018	7:26 PM	0	1		
250	36	Thankful the storm is now Category 2	https://twitter.com/JudgeJackson/status/1040382208048078848?s=20	Twitter	9/13/2018	7:30 PM	0	1		
251	36	As Hurricane Florence began to lash the North Carolina coast on Thursday, heavy rain and high winds could cause difficult challenges for the 7,000 U.S. troops waiting to help with search-and-rescue efforts	https://twitter.com/starsandstripes/status/1040381437445197825?s=20	Twitter	9/13/2018	7:27 PM	0	1		
252	28	State of Emergency order for DC rescinded	https://twitter.com/wusa9/status/1040384316818317312?s=20	Twitter	9/13/2018	7:38 PM	0	1		
253	35	Florence: 10 trillion gallons of precipitation: rushing rivers, severe flooding; geomorphology in action	https://twitter.com/rickheede/status/1040379790853849088?s=20	Twitter	9/13/2018	7:20 PM	0	1		
254	36	8 pm Florence Advisory, down from 105 to 100 mph winds. NHC says, Hurricane force winds impacting the North Carolina Coast. Life threatening storm surge & rain expected	https://twitter.com/7Weather/status/1040389534666645504?s=20	Twitter	9/13/2018	7:59 PM	0	1		
255	29	Hurricane Florence: Mapping the thousands of animal waste lagoons nuclear sites threatened - CNN Politics	https://twitter.com/FloreyBarb/status/1040389499199606785?s=20	Twitter	9/13/2018	7:59 PM	0	1		
256	34	Shelter animals evacuated ahead of Hurricane Florence - WPVI-TV	https://twitter.com/abetterwolf/status/1040389440131129345?s=20	Twitter	9/13/2018	7:59 PM	0	1		
257	34	Among the Minnesotans headed for the southeastern U.S. this week to assist in the response to Hurricane Florence will be a Burnsville-based Jewish relief group that specializes in helping people save their homes after a disaster	https://twitter.com/MPRnews/status/1040389413128175617?s=20	Twitter	9/13/2018	7:59 PM	0	1		
258	35	Hurricane Florence's Rains May Be 50% Worse Thanks to Climate Change - National Geographic	https://twitter.com/Gol_Gotha/status/1040389319205109760?s=20	Twitter	9/13/2018	7:58 PM	0	1		
259	38	Currently there are virtually no flights over the east coast of #SouthCarolina as #Florence is hitting the state	https://twitter.com/VariFlight/status/1040389227618422784?s=20	Twitter	9/13/2018	7:58 PM	0	1		
260	34	One hundred and five EMS Ambulances are on standby, with enough supplies to last up to 72 hours, as support for the Hurricane Florence relief efforts	https://twitter.com/NYCEMSwatch/status/1040381257090256897?s=20	Twitter	9/13/2018	7:26 PM	0	1		
261	32	WRAL recorded live news coverage of Hurricane Florence and hazzard information for people	https://www.facebook.com/WRALTV/videos/536019573510283	Facebook	9/14/2018	10:08 AM	1	0		
262	32	FLORENCE 1st FATALITIES: A mom and an infant were killed after a large tree came crashing down on their home in North Carolina, becoming the first fatalities of Hurricane Florence, according to police	https://fb.watch/iZQ8T5gdSl/	Facebook	9/14/2018	3:57 PM	1	0		
263	30	Video of High Tide in Avon (NC) before Hurricane Florence hit	https://www.facebook.com/ABC7NY/videos/1880869645334984	Facebook	9/14/2018	12:00 AM	1	0		
264	35	Good Morning America video clip of newscasters taking shelter	https://fb.watch/iW1wOZA6c7/	Facebook	9/14/2018	7:22 AM	1	0		
265	30	The Washington Channel across from The Wharf has caused flooding ahead of the minimal impacts of Hurricane Florence expected in DC. Coastal flooding watches have been issued. 	https://www.facebook.com/WUSA9/posts/pfbid0JBYHbtVWW9A2ZNLPkAA5WxnHH4AaXN1Yv3EEtDKrcsRpJnkNVsw6b5v9oR6FPe9Dl	Facebook	9/14/2018	1:01 PM	1	0		
266	30	NBC News video clip of flooded Front St. in downtown Beaufort, NC	https://fb.watch/iW1RU7zziC/	Facebook	9/14/2018	3:23 PM	1	0		
267	38	WXII 12 NEWS 2 hour news coverage livestream	https://fb.watch/iW3Nl5TTXL/	Facebook	9/14/2018	4:01 PM	1	0		
268	32	Mother and baby killed by tree in Wilmington	https://fb.watch/iZQqmrZzQX/	Facebook	9/14/2018	3:17 PM	1	0		
269	36	The Weather Channel 8 AM Advisory post	https://www.facebook.com/TheWeatherChannel/posts/pfbid022ojPKrdFCiJ1LzxFbNpwrRjEj5CjkuV1XQBvLkDj57AhjBWTS2fL3RyFS72sML2yl	Facebook	9/14/2018	8:18 AM	1	0		
270	38	The Weather Channel post with updated news forcast image	https://twitter.com/weatherchannel/status/1040480660698357760	Twitter	9/14/2018	2:01 AM	0	1		
271	28	landfall near Wrightsville Beach, North Carolina at 7:15 AM EDT (1115 UTC) with estimated maximum winds of 90 mph (150 km/h), and a minimum central pressure estimate of 958 mb 	https://twitter.com/NHC_Atlantic/status/1040565494179405824	Twitter	9/14/2018	7:38 AM	0	1		
272	38	The Weather Channel post with 4 images of news coverage info on the hurricane	https://twitter.com/weatherchannel/status/1040664472581537793	Twitter	9/14/2018	2:11 PM	0	1		
273	30	Video still image of spark shower on powerlines because of high winds 	https://twitter.com/SimonStormRider/status/1049741305033752577	Twitter	9/14/2018	NA	0	1		
274	28	Hurricane Florence is pictured from the International Space Station as a category 1 storm Friday morning as it was making landfall near Wrightsville Beach, North Carolina	https://twitter.com/Space_Station/status/1040751587273191425?s=20	Twitter	9/14/2018	7:58 PM	0	1		
275	34	FEMA is readily supporting the needs of affected areas as state and local officials lead the disaster response to Hurricane Florence	https://twitter.com/WhiteHouse45/status/1040751302530277382?s=20	Twitter	9/14/2018	7:57 PM	0	1		
276	30	This is what it looked like when Hurricane #Florence hit North Carolina	https://twitter.com/BBCWorld/status/1040752029663145985?s=20	Twitter	9/14/2018	7:59 PM	0	1		
277	30	Small gust of wind from Hurricane #Florence at Planter’s Pointe in Mt. Pleasant SC	https://twitter.com/GamecockinMtP/status/1040745071581253633?s=20	Twitter	9/14/2018	7:32 PM	0	1		
278	28	VIDEO: Water from the Pungo River in Belhaven rushed in to this neighborhood trapping people in the wake of Hurricane Florence	https://twitter.com/azcentral/status/1040749285174857728?s=20	Twitter	9/14/2018	7:49 PM	0	1		
279	34	Meet The Cajun Navy, an informal fleet of volunteers helping rescue people and pets during Hurricane Florence	https://twitter.com/Quicktake/status/1040749054161035264?s=20	Twitter	9/14/2018	7:48 PM	0	1		
280	36	 a high likelihood for falling branches, trees and power lines. Please stay inside and exercise caution at all times — particularly after it gets dark	https://twitter.com/UNC/status/1040745793177759744?s=20	Twitter	9/14/2018	7:35 PM	0	1		
281	32	Firefighters in Wilmington, NC pray after mother and her 8-month-old baby were killed when a tree fell on their home. At least five people have now died because of Hurricane #Florence https://	https://twitter.com/wsvn/status/1040739403566596096?s=20	Twitter	9/14/2018	7:09 PM	0	1		
